approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.6261),(0.7681|0.6883),0.3735,0.1547,0.3482,0.2142
all_code_uc_chains_bge,15%,(1.0000|0.6261),(0.7681|0.6883),0.3736,0.1666,0.3220,0.2196
all_code_uc_chains_bge,10%,(1.0000|0.6261),(0.7681|0.6883),0.3649,0.1855,0.2715,0.2204
