code,mean,map,pre,rec,f1
IMissionPlanningRemoteService,0.7972745571817672,0.5,0.14285714285714285,0.5,0.22222222222222224
UAVMissionPlan,0.8005449458956717,0.14285714285714285,0.125,1.0,0.2222222222222222
CommandIds,0.7797982952811501,0,0,0,0
DroneSetupServiceRemoteFacade,0.7625631886720657,0,0,0,0
PhysicalDrone,0.7761731632053852,0.5,0.125,0.09090909090909091,0.10526315789473685
IFlightPattern,0.8002417527139187,0.6666666666666666,0.25,1.0,0.4
FRInfoPanel,0.7865246872107189,0.2,0.16666666666666666,0.25,0.2
FlightInfo,0.7919616580009462,0.225,0.2222222222222222,0.6666666666666666,0.3333333333333333
ServiceIds,0.7909513207999144,0.25,0.09090909090909091,1.0,0.16666666666666669
IDroneSetupRemoteService,0.78481859293851,0.30952380952380953,0.18181818181818182,0.4,0.25000000000000006
DroneSetupService,0.7755261610854756,0.1111111111111111,0.09090909090909091,0.14285714285714285,0.1111111111111111
SimpleTakeoffFlightPlan,0.8198627784848214,0,0,0,0
FlightMissionManager,0.7910340438286463,0,0,0,0
AFDragLayout,0.7704012982547284,0.3333333333333333,0.25,0.6666666666666666,0.36363636363636365
IMissionPlanningServiceInstance,0.8082129552960395,0.16666666666666666,0.125,0.5,0.2
IFlightRoute,0.7867532345983717,0.1111111111111111,0.1111111111111111,0.5,0.1818181818181818
FRMainLayout,0.7746822021901608,0.16666666666666666,0.125,0.16666666666666666,0.14285714285714288
ManagedDrone,0.8084347739815712,0,0,0,0
FlightRouteInfo,0.7939828686416149,0.125,0.125,0.5,0.2
FREditModeController,0.7450986138411929,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.7574051171541214,0.3333333333333333,0.25,0.5,0.3333333333333333
FlightRoute,0.8105158811807633,0.2,0.2,0.6666666666666666,0.30769230769230765
FlightZoneManager2,0.8257592648267746,0.8555555555555555,0.6,0.46153846153846156,0.5217391304347826
FlightPlan,0.8264159090816975,0.2,0.125,0.14285714285714285,0.13333333333333333
IFlightPlan,0.8230825126171112,0.5833333333333333,0.18181818181818182,0.3333333333333333,0.23529411764705885
FRInfoBox,0.7421108339514051,0,0,0,0
AFInfoBox,0.7881838738918304,0.8333333333333333,0.2,0.25,0.22222222222222224
MissionPlanningService,0.8259624222914377,0.125,0.1111111111111111,0.3333333333333333,0.16666666666666666
ManagedHashTableList,0.7772860400378705,0.125,0.125,0.3333333333333333,0.18181818181818182
IFlightManagerRemoteService,0.8315483238961962,0,0,0,0
IFlightDirector,0.8095832135942247,0,0,0,0
FlightPlanInfo,0.8385576903820038,0,0,0,0
FlightManagerServiceRemoteFacade,0.8339160040020942,0.3333333333333333,0.16666666666666666,0.25,0.2
FlightManagerService,0.8174686101349916,0.25,0.09090909090909091,0.1111111111111111,0.09999999999999999
DronologyActionExecutor,0.824130795399348,0,0,0,0
IFlightManagerServiceInstance,0.8373964960758505,0.39285714285714285,0.15384615384615385,0.25,0.1904761904761905
AFAssignRouteComponent,0.7798951824506123,0.5119047619047619,0.25,0.75,0.375
SetGimbalTargetCommand,0.7670231506228448,1.0,0.25,0.5,0.3333333333333333
WaypointTask,0.8575389325618744,0,0,0,0
GoToCommand,0.7584841052691141,0,0,0,0
TakeoffCommand,0.7715504303574562,0,0,0,0
DroneMonitoringServiceRemoteFacade,0.7213299691677094,0.16666666666666666,0.14285714285714285,1.0,0.25
SendToSubscriberCallable,0.7611477216084799,0.5,0.3333333333333333,1.0,0.5
CollisionInfo,0.7591076672077178,0,0,0,0
IDroneMonitoringServiceInstance,0.753995136419932,0.5,0.3333333333333333,0.5,0.4
PVector,0.7650686204433441,0,0,0,0
VaadinUIMapConstants,0.7561201691627502,0,0,0,0
SimpleMonitor,0.7623152136802673,0,0,0,0
SetGroundSpeedCommand,0.7666464158466884,0,0,0,0
DroneConnectorService,0.7204151312510172,0,0,0,0
DistanceChecker,0.725515832901001,0,0,0,0
