approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.2703),(0.8947|0.2208),0.4593,0.1997,0.2796,0.2330
all_code_uc_chains_bge,15%,(1.0000|0.2703),(0.8947|0.2208),0.4681,0.2389,0.2635,0.2506
all_code_uc_chains_bge,10%,(1.0000|0.2703),(0.8947|0.2208),0.4417,0.2722,0.2018,0.2318
