approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.1577),(0.9000|0.1169),0.5837,0.2238,0.2944,0.2543
all_code_uc_chains_bge,15%,(1.0000|0.1577),(0.9000|0.1169),0.5837,0.2238,0.2944,0.2543
all_code_uc_chains_bge,10%,(1.0000|0.1577),(0.9000|0.1169),0.5695,0.2238,0.2908,0.2529
