approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5000),(0.7143|0.4545),0.3643,0.1707,0.2655,0.2078
all_code_uc_chains_bge,15%,(1.0000|0.5000),(0.7143|0.4545),0.3640,0.1865,0.2605,0.2174
all_code_uc_chains_bge,10%,(1.0000|0.5000),(0.7143|0.4545),0.3655,0.2086,0.2497,0.2273
