approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.6261),(0.7681|0.6883),0.3757,0.1016,0.5052,0.1692
all_code_uc_chains_bge,15%,(1.0000|0.6261),(0.7681|0.6883),0.3875,0.1169,0.4539,0.1859
all_code_uc_chains_bge,10%,(1.0000|0.6261),(0.7681|0.6883),0.3957,0.1505,0.4033,0.2192
