approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5000),(0.7143|0.4545),0.3530,0.1067,0.3427,0.1628
all_code_uc_chains_bge,15%,(1.0000|0.5000),(0.7143|0.4545),0.3653,0.1194,0.3145,0.1731
all_code_uc_chains_bge,10%,(1.0000|0.5000),(0.7143|0.4545),0.3597,0.1465,0.2686,0.1896
