approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.7072),(0.7640|0.8831),0.3872,0.1374,0.4034,0.2050
all_code_uc_chains_bge,15%,(1.0000|0.7072),(0.7640|0.8831),0.3899,0.1532,0.3709,0.2168
all_code_uc_chains_bge,10%,(1.0000|0.7072),(0.7640|0.8831),0.3879,0.1686,0.3167,0.2200
