approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.6261),(0.7681|0.6883),0.3653,0.1598,0.3118,0.2113
all_code_uc_chains_bge,15%,(1.0000|0.6261),(0.7681|0.6883),0.3639,0.1786,0.2967,0.2230
all_code_uc_chains_bge,10%,(1.0000|0.6261),(0.7681|0.6883),0.3643,0.1999,0.2850,0.2350
