approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.2703),(0.8947|0.2208),0.4664,0.1941,0.2979,0.2351
all_code_uc_chains_bge,15%,(1.0000|0.2703),(0.8947|0.2208),0.4543,0.2111,0.2557,0.2312
all_code_uc_chains_bge,10%,(1.0000|0.2703),(0.8947|0.2208),0.4502,0.2444,0.2440,0.2442
