approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.6261),(0.7681|0.6883),0.3810,0.1147,0.4331,0.1813
all_code_uc_chains_bge,15%,(1.0000|0.6261),(0.7681|0.6883),0.3882,0.1382,0.4102,0.2068
all_code_uc_chains_bge,10%,(1.0000|0.6261),(0.7681|0.6883),0.3895,0.1635,0.3483,0.2225
