approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5000),(0.7143|0.4545),0.3591,0.1098,0.3056,0.1616
all_code_uc_chains_bge,15%,(1.0000|0.5000),(0.7143|0.4545),0.3616,0.1264,0.2808,0.1743
all_code_uc_chains_bge,10%,(1.0000|0.5000),(0.7143|0.4545),0.3359,0.1366,0.2174,0.1678
