approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5000),(0.7143|0.4545),0.3505,0.1066,0.3293,0.1610
all_code_uc_chains_bge,15%,(1.0000|0.5000),(0.7143|0.4545),0.3643,0.1226,0.2967,0.1735
all_code_uc_chains_bge,10%,(1.0000|0.5000),(0.7143|0.4545),0.3505,0.1420,0.2430,0.1793
