approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.3559),(0.8333|0.3247),0.4368,0.1460,0.2996,0.1964
all_code_uc_chains_bge,15%,(1.0000|0.3559),(0.8333|0.3247),0.4214,0.1643,0.2615,0.2018
all_code_uc_chains_bge,10%,(1.0000|0.3559),(0.8333|0.3247),0.4061,0.1941,0.1889,0.1915
