approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.1577),(0.9000|0.1169),0.5835,0.2366,0.3129,0.2694
all_code_uc_chains_bge,15%,(1.0000|0.1577),(0.9000|0.1169),0.5835,0.2366,0.3129,0.2694
all_code_uc_chains_bge,10%,(1.0000|0.1577),(0.9000|0.1169),0.5549,0.2938,0.3057,0.2996
