approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.7600|0.2794),(1.0000|0.2985),0.4630,0.3846,0.0751,0.1256
all_code_uc_chains_bge,15%,(0.7600|0.2794),(1.0000|0.2985),0.4697,0.3912,0.0723,0.1220
all_code_uc_chains_bge,10%,(0.7600|0.2794),(1.0000|0.2985),0.4697,0.4112,0.0532,0.0941
