approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.7368|0.2059),(1.0000|0.2090),0.3835,0.2093,0.0854,0.1213
all_code_uc_chains_bge,15%,(0.7368|0.2059),(1.0000|0.2090),0.3835,0.2269,0.0656,0.1018
all_code_uc_chains_bge,10%,(0.7368|0.2059),(1.0000|0.2090),0.3835,0.2269,0.0656,0.1018
