approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8605|0.5441),(1.0000|0.4776),0.5456,0.3869,0.1207,0.1840
all_code_uc_chains_bge,15%,(0.8605|0.5441),(1.0000|0.4776),0.5518,0.4099,0.1003,0.1612
all_code_uc_chains_bge,10%,(0.8605|0.5441),(1.0000|0.4776),0.5370,0.4266,0.0863,0.1436
