approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.7600|0.2794),(1.0000|0.2985),0.4202,0.3218,0.0959,0.1478
all_code_uc_chains_bge,15%,(0.7600|0.2794),(1.0000|0.2985),0.4202,0.3218,0.0959,0.1478
all_code_uc_chains_bge,10%,(0.7600|0.2794),(1.0000|0.2985),0.4202,0.3218,0.0809,0.1294
