approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.7600|0.2794),(1.0000|0.2985),0.4880,0.3293,0.0781,0.1263
all_code_uc_chains_bge,15%,(0.7600|0.2794),(1.0000|0.2985),0.4700,0.3400,0.0667,0.1115
all_code_uc_chains_bge,10%,(0.7600|0.2794),(1.0000|0.2985),0.4600,0.3600,0.0393,0.0708
