approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.7600|0.2794),(1.0000|0.2985),0.4440,0.3222,0.0759,0.1229
all_code_uc_chains_bge,15%,(0.7600|0.2794),(1.0000|0.2985),0.4440,0.3556,0.0718,0.1194
all_code_uc_chains_bge,10%,(0.7600|0.2794),(1.0000|0.2985),0.4507,0.3622,0.0554,0.0961
