approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8286|0.4265),(1.0000|0.4030),0.5071,0.3716,0.1141,0.1747
all_code_uc_chains_bge,15%,(0.8286|0.4265),(1.0000|0.4030),0.4916,0.4064,0.0947,0.1537
all_code_uc_chains_bge,10%,(0.8286|0.4265),(1.0000|0.4030),0.4843,0.3973,0.0760,0.1276
