approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8793|0.7500),(1.0000|0.7910),0.6993,0.5312,0.2032,0.2940
all_code_uc_chains_bge,15%,(0.8793|0.7500),(1.0000|0.7910),0.7145,0.5505,0.1671,0.2563
all_code_uc_chains_bge,10%,(0.8793|0.7500),(1.0000|0.7910),0.7217,0.5938,0.1370,0.2226
