approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8644|0.7500),(1.0000|0.8955),0.6447,0.4178,0.3145,0.3589
all_code_uc_chains_bge,15%,(0.8644|0.7500),(1.0000|0.8955),0.6805,0.4641,0.2664,0.3385
all_code_uc_chains_bge,10%,(0.8644|0.7500),(1.0000|0.8955),0.7048,0.5302,0.2110,0.3019
