approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8889|0.7059),(1.0000|0.7015),0.6973,0.4717,0.1974,0.2783
all_code_uc_chains_bge,15%,(0.8889|0.7059),(1.0000|0.7015),0.7146,0.5380,0.1727,0.2614
all_code_uc_chains_bge,10%,(0.8889|0.7059),(1.0000|0.7015),0.7358,0.5828,0.1310,0.2139
