approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8889|0.7059),(1.0000|0.7015),0.6693,0.4380,0.2466,0.3156
all_code_uc_chains_bge,15%,(0.8889|0.7059),(1.0000|0.7015),0.7018,0.4915,0.2042,0.2885
all_code_uc_chains_bge,10%,(0.8889|0.7059),(1.0000|0.7015),0.7257,0.5207,0.1563,0.2404
