approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8605|0.5441),(1.0000|0.4776),0.5396,0.3724,0.1216,0.1834
all_code_uc_chains_bge,15%,(0.8605|0.5441),(1.0000|0.4776),0.5344,0.4079,0.1014,0.1624
all_code_uc_chains_bge,10%,(0.8605|0.5441),(1.0000|0.4776),0.5253,0.3935,0.0847,0.1394
