approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.7600|0.2794),(1.0000|0.2985),0.4000,0.3133,0.0756,0.1218
all_code_uc_chains_bge,15%,(0.7600|0.2794),(1.0000|0.2985),0.4000,0.3133,0.0606,0.1015
all_code_uc_chains_bge,10%,(0.7600|0.2794),(1.0000|0.2985),0.4000,0.3133,0.0606,0.1015
