approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.3818),(0.8519|0.5897),0.7160,0.5268,0.2395,0.3293
all_code_uc_chains_bge,15%,(1.0000|0.3818),(0.8519|0.5897),0.7160,0.5268,0.2395,0.3293
all_code_uc_chains_bge,10%,(1.0000|0.3818),(0.8519|0.5897),0.7160,0.5268,0.2375,0.3274
