approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8727),(0.3514|1.0000),0.6010,0.2397,0.5819,0.3395
all_code_uc_chains_bge,15%,(1.0000|0.8727),(0.3514|1.0000),0.6089,0.2957,0.5508,0.3848
all_code_uc_chains_bge,10%,(1.0000|0.8727),(0.3514|1.0000),0.6417,0.3334,0.4576,0.3857
