approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8727),(0.3514|1.0000),0.6049,0.2658,0.5681,0.3621
all_code_uc_chains_bge,15%,(1.0000|0.8727),(0.3514|1.0000),0.6236,0.3047,0.5140,0.3826
all_code_uc_chains_bge,10%,(1.0000|0.8727),(0.3514|1.0000),0.6517,0.3568,0.4299,0.3900
