approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5455),(0.7381|0.7949),0.6819,0.4277,0.2535,0.3183
all_code_uc_chains_bge,15%,(1.0000|0.5455),(0.7381|0.7949),0.6734,0.4534,0.2199,0.2962
all_code_uc_chains_bge,10%,(1.0000|0.5455),(0.7381|0.7949),0.6733,0.5034,0.1983,0.2846
