approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5455),(0.7381|0.7949),0.6635,0.3901,0.2804,0.3263
all_code_uc_chains_bge,15%,(1.0000|0.5455),(0.7381|0.7949),0.6801,0.4262,0.2509,0.3159
all_code_uc_chains_bge,10%,(1.0000|0.5455),(0.7381|0.7949),0.6757,0.4700,0.2081,0.2885
