approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8364),(0.4021|1.0000),0.6110,0.2634,0.5615,0.3586
all_code_uc_chains_bge,15%,(1.0000|0.8364),(0.4021|1.0000),0.6291,0.2974,0.5112,0.3761
all_code_uc_chains_bge,10%,(1.0000|0.8364),(0.4021|1.0000),0.6695,0.3387,0.4213,0.3755
