approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8364),(0.4333|1.0000),0.6976,0.4339,0.3015,0.3558
all_code_uc_chains_bge,15%,(1.0000|0.8364),(0.4333|1.0000),0.7041,0.4824,0.2818,0.3557
all_code_uc_chains_bge,10%,(1.0000|0.8364),(0.4333|1.0000),0.7158,0.5343,0.2640,0.3534
