approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8727),(0.3514|1.0000),0.6622,0.4024,0.3838,0.3929
all_code_uc_chains_bge,15%,(1.0000|0.8727),(0.3514|1.0000),0.6682,0.4163,0.3256,0.3654
all_code_uc_chains_bge,10%,(1.0000|0.8727),(0.3514|1.0000),0.6907,0.4778,0.2727,0.3472
