approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8364),(0.4021|1.0000),0.6543,0.3647,0.4103,0.3862
all_code_uc_chains_bge,15%,(1.0000|0.8364),(0.4021|1.0000),0.6677,0.3961,0.3484,0.3707
all_code_uc_chains_bge,10%,(1.0000|0.8364),(0.4021|1.0000),0.6853,0.4428,0.3029,0.3597
