approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8727),(0.3514|1.0000),0.6034,0.2497,0.5729,0.3478
all_code_uc_chains_bge,15%,(1.0000|0.8727),(0.3514|1.0000),0.6145,0.3039,0.5346,0.3875
all_code_uc_chains_bge,10%,(1.0000|0.8727),(0.3514|1.0000),0.6471,0.3429,0.4381,0.3847
