approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8909),(0.3120|1.0000),0.6042,0.2251,0.6100,0.3288
all_code_uc_chains_bge,15%,(1.0000|0.8909),(0.3120|1.0000),0.6157,0.2750,0.5743,0.3719
all_code_uc_chains_bge,10%,(1.0000|0.8909),(0.3120|1.0000),0.6439,0.3218,0.4902,0.3885
