approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.8364),(0.4021|1.0000),0.6261,0.2828,0.5214,0.3667
all_code_uc_chains_bge,15%,(1.0000|0.8364),(0.4021|1.0000),0.6442,0.3248,0.4629,0.3817
all_code_uc_chains_bge,10%,(1.0000|0.8364),(0.4021|1.0000),0.6778,0.3605,0.3656,0.3630
