approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.3973),(0.7738|0.3988),0.2668,0.0799,0.2054,0.1151
all_code_uc_chains_bge,15%,(1.0000|0.3973),(0.7738|0.3988),0.2728,0.0954,0.1927,0.1277
all_code_uc_chains_bge,10%,(1.0000|0.3973),(0.7738|0.3988),0.2805,0.1086,0.1608,0.1297
