approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.6652),(0.7679|0.7914),0.2863,0.0536,0.4659,0.0962
all_code_uc_chains_bge,15%,(1.0000|0.6652),(0.7679|0.7914),0.2922,0.0632,0.4112,0.1095
all_code_uc_chains_bge,10%,(1.0000|0.6652),(0.7679|0.7914),0.3050,0.0809,0.3520,0.1316
