approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.6652),(0.7679|0.7914),0.3092,0.0872,0.3149,0.1365
all_code_uc_chains_bge,15%,(1.0000|0.6652),(0.7679|0.7914),0.3091,0.1057,0.2904,0.1550
all_code_uc_chains_bge,10%,(1.0000|0.6652),(0.7679|0.7914),0.3123,0.1242,0.2362,0.1628
