approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.7009),(0.7778|0.9018),0.3271,0.0804,0.4097,0.1344
all_code_uc_chains_bge,15%,(1.0000|0.7009),(0.7778|0.9018),0.3363,0.0958,0.3517,0.1506
all_code_uc_chains_bge,10%,(1.0000|0.7009),(0.7778|0.9018),0.3460,0.1211,0.3111,0.1743
