approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.7009),(0.7778|0.9018),0.3234,0.0720,0.4364,0.1236
all_code_uc_chains_bge,15%,(1.0000|0.7009),(0.7778|0.9018),0.3326,0.0850,0.3783,0.1388
all_code_uc_chains_bge,10%,(1.0000|0.7009),(0.7778|0.9018),0.3446,0.1045,0.3200,0.1575
