approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.4732),(0.7619|0.4908),0.2828,0.0684,0.2758,0.1096
all_code_uc_chains_bge,15%,(1.0000|0.4732),(0.7619|0.4908),0.2893,0.0799,0.2469,0.1207
all_code_uc_chains_bge,10%,(1.0000|0.4732),(0.7619|0.4908),0.3012,0.0999,0.2175,0.1369
