approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.3438),(0.8730|0.3374),0.2441,0.0871,0.1803,0.1175
all_code_uc_chains_bge,15%,(1.0000|0.3438),(0.8730|0.3374),0.2467,0.0912,0.1503,0.1135
all_code_uc_chains_bge,10%,(1.0000|0.3438),(0.8730|0.3374),0.2410,0.1094,0.1380,0.1221
