approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5268),(0.7698|0.5951),0.3265,0.1234,0.2309,0.1609
all_code_uc_chains_bge,15%,(1.0000|0.5268),(0.7698|0.5951),0.3280,0.1396,0.1981,0.1638
all_code_uc_chains_bge,10%,(1.0000|0.5268),(0.7698|0.5951),0.3128,0.1529,0.1716,0.1617
