approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.3973),(0.7738|0.3988),0.2807,0.1242,0.1620,0.1406
all_code_uc_chains_bge,15%,(1.0000|0.3973),(0.7738|0.3988),0.2780,0.1453,0.1471,0.1462
all_code_uc_chains_bge,10%,(1.0000|0.3973),(0.7738|0.3988),0.2681,0.1552,0.1289,0.1408
