approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.3438),(0.8730|0.3374),0.2388,0.0832,0.1829,0.1144
all_code_uc_chains_bge,15%,(1.0000|0.3438),(0.8730|0.3374),0.2496,0.0895,0.1543,0.1133
all_code_uc_chains_bge,10%,(1.0000|0.3438),(0.8730|0.3374),0.2471,0.1096,0.1435,0.1242
