approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5893),(0.7687|0.6933),0.2955,0.0593,0.3965,0.1032
all_code_uc_chains_bge,15%,(1.0000|0.5893),(0.7687|0.6933),0.3050,0.0715,0.3392,0.1181
all_code_uc_chains_bge,10%,(1.0000|0.5893),(0.7687|0.6933),0.3144,0.0905,0.2950,0.1385
