approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.1518),(0.9048|0.1166),0.3000,0.1489,0.0911,0.1130
all_code_uc_chains_bge,15%,(1.0000|0.1518),(0.9048|0.1166),0.2892,0.1503,0.0803,0.1046
all_code_uc_chains_bge,10%,(1.0000|0.1518),(0.9048|0.1166),0.2794,0.1920,0.0712,0.1038
