approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.5893),(0.7687|0.6933),0.3267,0.1348,0.2044,0.1625
all_code_uc_chains_bge,15%,(1.0000|0.5893),(0.7687|0.6933),0.3312,0.1549,0.1941,0.1723
all_code_uc_chains_bge,10%,(1.0000|0.5893),(0.7687|0.6933),0.3278,0.1773,0.1800,0.1786
