approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.3973),(0.7738|0.3988),0.2706,0.0735,0.2297,0.1114
all_code_uc_chains_bge,15%,(1.0000|0.3973),(0.7738|0.3988),0.2686,0.0859,0.1978,0.1198
all_code_uc_chains_bge,10%,(1.0000|0.3973),(0.7738|0.3988),0.2831,0.0993,0.1726,0.1261
