approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.1518),(0.9048|0.1166),0.2364,0.1517,0.0915,0.1142
all_code_uc_chains_bge,15%,(1.0000|0.1518),(0.9048|0.1166),0.2364,0.1566,0.0915,0.1155
all_code_uc_chains_bge,10%,(1.0000|0.1518),(0.9048|0.1166),0.2217,0.1419,0.0882,0.1088
