approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.2321),(0.8571|0.2209),0.3060,0.1508,0.1576,0.1541
all_code_uc_chains_bge,15%,(1.0000|0.2321),(0.8571|0.2209),0.3018,0.1627,0.1412,0.1512
all_code_uc_chains_bge,10%,(1.0000|0.2321),(0.8571|0.2209),0.2854,0.1544,0.1128,0.1304
