approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(1.0000|0.4732),(0.7619|0.4908),0.2855,0.1006,0.2303,0.1400
all_code_uc_chains_bge,15%,(1.0000|0.4732),(0.7619|0.4908),0.3016,0.1137,0.2022,0.1455
all_code_uc_chains_bge,10%,(1.0000|0.4732),(0.7619|0.4908),0.2971,0.1358,0.1724,0.1519
