approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.9130|0.4719),(1.0000|0.2105),0.4583,0.2977,0.2825,0.2899
all_code_uc_chains_bge,15%,(0.9130|0.4719),(1.0000|0.2105),0.4529,0.3375,0.2551,0.2906
all_code_uc_chains_bge,10%,(0.9130|0.4719),(1.0000|0.2105),0.4529,0.3484,0.2484,0.2900
