approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.9138|0.5955),(1.0000|0.3158),0.4229,0.2615,0.2798,0.2704
all_code_uc_chains_bge,15%,(0.9138|0.5955),(1.0000|0.3158),0.4224,0.3017,0.2462,0.2712
all_code_uc_chains_bge,10%,(0.9138|0.5955),(1.0000|0.3158),0.4052,0.2931,0.1578,0.2052
