approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.9138|0.5955),(1.0000|0.3158),0.4234,0.2642,0.2778,0.2708
all_code_uc_chains_bge,15%,(0.9138|0.5955),(1.0000|0.3158),0.4205,0.2613,0.2580,0.2597
all_code_uc_chains_bge,10%,(0.9138|0.5955),(1.0000|0.3158),0.4205,0.2786,0.2580,0.2679
