approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8875|0.7978),(1.0000|0.7018),0.6242,0.2961,0.5609,0.3876
all_code_uc_chains_bge,15%,(0.8875|0.7978),(1.0000|0.7018),0.6331,0.3387,0.4870,0.3996
all_code_uc_chains_bge,10%,(0.8875|0.7978),(1.0000|0.7018),0.6434,0.4083,0.4271,0.4175
