approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.9254|0.6966),(1.0000|0.4035),0.4450,0.2772,0.2790,0.2781
all_code_uc_chains_bge,15%,(0.9254|0.6966),(1.0000|0.4035),0.4442,0.2883,0.2399,0.2619
all_code_uc_chains_bge,10%,(0.9254|0.6966),(1.0000|0.4035),0.4367,0.3194,0.1996,0.2457
