approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8875|0.7978),(1.0000|0.7018),0.6217,0.2700,0.5811,0.3687
all_code_uc_chains_bge,15%,(0.8875|0.7978),(1.0000|0.7018),0.6368,0.3227,0.5237,0.3993
all_code_uc_chains_bge,10%,(0.8875|0.7978),(1.0000|0.7018),0.6444,0.3958,0.4352,0.4146
