approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8875|0.7978),(1.0000|0.7018),0.6217,0.2629,0.5811,0.3620
all_code_uc_chains_bge,15%,(0.8875|0.7978),(1.0000|0.7018),0.6368,0.3204,0.5251,0.3980
all_code_uc_chains_bge,10%,(0.8875|0.7978),(1.0000|0.7018),0.6444,0.3937,0.4366,0.4141
